.   1172     .     .     .      .    .     .     .          764      .     .     .      .    .     .          086   2 0  1     0  1   0  0      17    0    1
.   858.43   .    905.47 .    813.62 .     .     .        981.77     .   1097.94 .   1048.95 .     900.71     070   1 0  1     0  0   0  0      18    0    1
.   688.67   .    699.86 .    721.53 .     .     .        876.42     .    840.70 .    815.05 .     827.43     073   1 0  1     0  0   0  0      18    0    1
.   577.66   .    629.93 .    496.15 .     .     .        646.21     .    640.24 .    709.22 .     848.93     073   1 0  1     0  0   0  0      18    0    1
.   960      .    910    .       .   .     .     .       1063        .    843    .      .    .        .       086   3 0  1     0  0   0  0      19    0    1
.   882      .    910    .       .   .     .     .        905        .    744    .      .    .        .       086   3 0  1     0  0   0  0      19    0    1
.   703      .    779    .       .   .     .     .        772        .    624    .      .    .        .       085   3 0  1     0  0   0  0      19    0    1
.   565      .    634    .       .   .     .     .        640        .    470    .      .    .        .       086   3 0  1     0  0   0  0      19    0    1
.   515      .    543    .       .   .     .     .        533        .    420    .      .    .        .       085   3 0  1     0  0   0  0      19    0    1
.   674      .    548    .       .   .     .     .        886        .    862    .      .    .        .       086   3 0  1     0  0   0  0      19    0    1
.   676      .    695    .       .   .     .     .        684        .    668    .      .    .        .       086   3 0  1     0  0   0  0      19    0    1
